993859:{date_stamp=-4327, umbrella=2425, payload=........, name=4rvcje2117o2akqhsosouz401lnbljlf9id8dcyg, time=81169001, id=0l0erz78oa6qanncnrp7gaj3xlicd0kt, value=96482}
993992:{date_stamp=-23562, umbrella=3535, payload=........, name=gkonhnyhvbjrml4lh4hipe684n2dqj4x6hiltfji, time=21820690, id=xajyd647484mm2c7lq76z9wvcqr1558h, value=63557}
993993:{date_stamp=11190, umbrella=5180, payload=........, name=a6udu2cnw9yidlpcw5fxz9su1op7yvx8r9dvbve7, time=84802718, id=n8c81jsb3by1vpqyyxe8i8l9bryuxucl, value=68563}
993994:{date_stamp=15679, umbrella=8236, payload=........, name=2r5uy98m1t1d6i1axnjqvcdm92roby3d0re05m10, time=71773379, id=43xq9xkn7t61liordkgfollxeeh989zo, value=55751}
993995:{date_stamp=-11259, umbrella=7970, payload=........, name=dr82634mjtsyczjk4l8mlz6cd1mb822k0lfvw3ly, time=11904223, id=njuwo96jbhnr3e9cunxfm3cm6kb2phlj, value=78966}
993996:{date_stamp=14272, umbrella=8821, payload=........, name=7t9txot849up1h8p15yafvmi9nuqf813hwjus67v, time=59124930, id=th10xnddl5jdao23yat6jl0u6sejuprk, value=36868}
993997:{date_stamp=-22370, umbrella=8703, payload=........, name=ypcrfcmzouhoj6se8aqxtmoklzegex7oyfo02tys, time=59566645, id=41hc5q6rjwjkdi0cnurqrqfx720u9c6g, value=11585}
993998:{date_stamp=-1128, umbrella=4967, payload=........, name=gmeo3rn0o68e9t5zsyycyv3cdj6edq8270ac8tgo, time=83973281, id=0s3nk6nry9xuquy3vxsr0yk8o8ehw3jt, value=39707}
993999:{date_stamp=154, umbrella=3024, payload=........, name=be6it7lpt6kg53955gre0iuigdugfhizzvm8npa6, time=55091309, id=r5kqf6idjkyk5dd5e5011cx3w6dyw9lj, value=28077}
994000:{date_stamp=-18959, umbrella=5409, payload=........, name=a7lif8vrlwo3pe897fwzc71neeuv7rbvw66nr62r, time=64396653, id=6579mrtrbg53gtcwzdryzjxul0wmuo3k, value=47330}
994001:{date_stamp=-14192, umbrella=8706, payload=........, name=odyih69stsaqbmbusrmsd0ifcyopcrgn3g2fg8yy, time=71024750, id=kb8wo3wlv7ajj72cfnxgf1sh8pgifw3f, value=7314}
994002:{date_stamp=-585, umbrella=2414, payload=........, name=fdl6owoh1obd62ukwyo5yusxdoaypquea5z9v3g7, time=1189410, id=ety9hsvjklufexfspa06ev3i1jz5dvl6, value=56464}
994003:{date_stamp=-24075, umbrella=8722, payload=........, name=aqxoo06zf55l0ud72sf0dwb6rw8pb9t3t4demzgy, time=77489623, id=7n2zm72wiiqd6oj1b991upg2ygqfsgew, value=48613}
994004:{date_stamp=10282, umbrella=6739, payload=........, name=ptar9jsbz0cs5jckmi9p1nbovfltvjxd599k1k4g, time=18765291, id=n2kxlagoxbq8mcjxyznss9mpl3gcqt74, value=49760}
994005:{date_stamp=-1532, umbrella=9602, payload=........, name=ezglqhb9xdq4ay7iwswpskix0l6rb1i5c6frmkms, time=31895544, id=b42gy2qtqnbmlyhxh9ifla6wsipl5nbc, value=94611}
994006:{date_stamp=-7414, umbrella=1561, payload=........, name=3l4gpxtpyk9tye8htn10f5t7b0davm20kr2i30zn, time=4705656, id=rbvrdun2o1w0cefjgzdjr3hjwggqprvd, value=80537}
994007:{date_stamp=-19778, umbrella=8528, payload=........, name=fqmx3ypln4lmfudobepqr8ot0uve7tans4njbuei, time=73410586, id=lrlsdbbryu5a1fv1nqi39rll8k98kk4d, value=11338}
994008:{date_stamp=16345, umbrella=7275, payload=........, name=7bi6vn4yqg91t63muo7kzigbrgprrc5k1d33ktds, time=83052570, id=cg97i9lxey4iwa1h3odmycecp4u7v7w1, value=61566}
994009:{date_stamp=-999, umbrella=2679, payload=........, name=nu0bqm39dx69efx4ij93qycnb3azbj5168eaj827, time=30349277, id=r73bsy8em4ruec4nkswuz2esfbtlh2uz, value=69783}
994010:{date_stamp=14625, umbrella=9037, payload=........, name=e3703sl12ei02nd6p0tgc9pejstedwhrsr6dis7n, time=55887964, id=76yt8zkoc0j3iz4k2w5m28ylhzpado57, value=73941}
994011:{date_stamp=-413, umbrella=5461, payload=........, name=ds7l3kccrixmx8wqefcpu5hzmcy3do67kej9kz8p, time=56169617, id=pq82n107aeswlqd8vtyk03i3u9ccfd4u, value=86134}
994012:{date_stamp=1355, umbrella=6826, payload=........, name=gr86rsqq3abeorlakv8o341s6teaxk974j3y8o3w, time=62288707, id=br79pgekooj2xf09zo054tahi7a2337i, value=87458}
994013:{date_stamp=11016, umbrella=5727, payload=........, name=chzrsh9g238h97wj8qh9ql29pb2gohujra8dvcwm, time=8146779, id=pci2qh36q1ookwsbrqur2v7a4s5z6f40, value=30578}
994014:{date_stamp=-13656, umbrella=4501, payload=........, name=py4v54480j4llontkypp1hvg3pgtsaasic4uk1rm, time=51877451, id=0dzegiqjuje39m0r4j7qma86mt2d5eja, value=49880}
994015:{date_stamp=11554, umbrella=664, payload=........, name=ibbfx8liw5ncx4o75qgxb0cji52gnvridnrtcy9t, time=9949271, id=42qh4pb2wjjui7va1a0zqpizatzayjyo, value=43917}
994016:{date_stamp=-10860, umbrella=5388, payload=........, name=0cbdoer7azlb2vd1rwt50bzj5kbujx2ivta78mrd, time=62829810, id=2b1ohuot0zb82j0rqq1hiuizihgp71nr, value=89350}
994017:{date_stamp=8177, umbrella=66, payload=........, name=vbleb2cve98w96wyyk6stvnynyxo0191v0yw0jvd, time=52813086, id=8wztg4u54lnd5ss00e2cvp57cv90ja2r, value=51482}
994018:{date_stamp=-15193, umbrella=7729, payload=........, name=l8zmlyxa605r2sexudh2negfda267inhms00c5eu, time=68195937, id=x7h6wr6i50qbsk0l6n42jaqbzmnv8xow, value=70252}
994019:{date_stamp=2888, umbrella=758, payload=........, name=u56rq5k08fb2l7to0k0fos40dmktd2m5p6zh7et6, time=14638289, id=a270hhja9prty79qfr4pw0ovcsipe7xn, value=39198}
994020:{date_stamp=10679, umbrella=56, payload=........, name=yzifbwoq89dcnmj5vdm5tow3ts7f9ohuifp5seax, time=16637941, id=usvlonp82q05i0v6tadcjep62s71u1fx, value=3318}
994021:{date_stamp=-1380, umbrella=2837, payload=........, name=56vluxpq1ikbja2rwki60zycorpb5d13d2f6nwig, time=43886119, id=j3iln0vrjme30edwes7v650eov33gr6a, value=62962}
994022:{date_stamp=-13310, umbrella=5212, payload=........, name=e9rszo6wu92b0w6a84orpkvqgkcd2hkddust8c4g, time=56121739, id=ip84yomqium4riu4v3e8sewqiszpz25t, value=6740}
994023:{date_stamp=-12544, umbrella=892, payload=........, name=9690q5qgd6s3u5g6agvzyaqlxzy01db4m6hopfln, time=56473059, id=iovfsxcw6uysnsdx7a1ej9fhzbvffypo, value=21712}
994024:{date_stamp=15533, umbrella=7114, payload=........, name=759luprm9n6anv7438kiwmft7iszcaqfsalt0vkm, time=4439786, id=sfnzaprtmqkzldrydynzyf8ptxcqwc1u, value=40452}
994025:{date_stamp=-12828, umbrella=2649, payload=........, name=aaro7cln96mupzmdqfl8rvrbcmsdhgaeew3w5fpg, time=17403577, id=fklbzz687tbscgytk3kdbk18g8td68ha, value=92203}
994026:{date_stamp=-1952, umbrella=3165, payload=........, name=9qr30z4vojt6jryvuvsysnfg8cavy8mn7sbbsufz, time=28458485, id=fmrbswr0c7a3o29sor3tnjvxl6xm0ydk, value=18468}
994027:{date_stamp=8182, umbrella=4949, payload=........, name=fzghx6go1x1jx6hjf4d48r6lngpvvebvby98gnuu, time=41512083, id=9tveyxfnpsfjjnjzb9f0ewfbpqf3ljn7, value=90670}
994028:{date_stamp=-9217, umbrella=180, payload=........, name=69l0546jk20xde2u250jpw8bf48ei27ky5khdhme, time=67805100, id=im4t71ql09c7cbp7us8dnn4xo98h0t9h, value=41311}
994029:{date_stamp=1044, umbrella=8963, payload=........, name=v4mifvjoziyh6lsnup282xifpop7ykkln8jlfi52, time=30280882, id=iv7rw8p7zuholpep4rrftplxzzv3gyge, value=23385}
994030:{date_stamp=13783, umbrella=5647, payload=........, name=jfm7a6hvqot8sbd14tgh70qeyw39e1e2pg330oh8, time=63381910, id=tp0dndd12xvrt6jqp5z30z5ekiy71lj5, value=87068}
994031:{date_stamp=1246, umbrella=5067, payload=........, name=q7upw90ry098tethnhhqfxjapwo93v25i190kjbe, time=36916349, id=cwjv4xl4kcgjilrdvu9jaw5izuo3acci, value=75214}
994032:{date_stamp=-22702, umbrella=1881, payload=........, name=aph2yhqi67uklfauhjaiusg1968oaajt7uvraf0l, time=22780610, id=3mhhvz7mbcvbo5rl1ls7qhbem7ycy3kd, value=49872}
994033:{date_stamp=-6377, umbrella=144, payload=........, name=wj03isut1zr56qwtkmeufypves1yx62sdi8b9nj6, time=30152898, id=pwcu7y5p65w3t5sighl10nwkezdaxkqy, value=40210}
994034:{date_stamp=7468, umbrella=2457, payload=........, name=lsbw8l09uij0vuttjgu9f83d1fj6cn7vzwzan3qg, time=51632283, id=0zns526kuscf6rgqtsrrz4498fk1zkdk, value=46840}
994035:{date_stamp=14140, umbrella=5637, payload=........, name=bnx1s43dlalzjuhtgqnjz65dfocd306f1pv58ly1, time=21752013, id=axxdcapein21hfefhfcpqvak5ynp1ldw, value=97584}
994036:{date_stamp=-22294, umbrella=1497, payload=........, name=nwtc0gvnbfaxcrmnek4vjhz4cxjmim9caz7xlobj, time=59630096, id=cpy8ygy1qm4abs5vqs0ovzx7fsoxlp21, value=94386}
994037:{date_stamp=2296, umbrella=5523, payload=........, name=hdsm8wfxoponmn6ggk01nn2i55wfh7kkrwao1ynw, time=45996014, id=2363at3vvczj9uuwqkxq66b9gli8wwsu, value=47503}
994038:{date_stamp=-8886, umbrella=1736, payload=........, name=k2swlopct33fksjtnuf0ykbdhull7jocu02bfpuu, time=32924268, id=oob8g340sbbfg4n1rk2beadbtgl3i9v0, value=21786}
994039:{date_stamp=-9933, umbrella=110, payload=........, name=ar5d7s7ft2x2tod9c4hn8uxzz71ao6wlxst7t2rh, time=60254599, id=zx6gxyilxskdbv77tqunu0vsu63fqsr2, value=90137}
994040:{date_stamp=-20594, umbrella=1803, payload=........, name=2gg3h39f3z6dx2l0puf62jzapd8dm0zqcijk84vn, time=53070046, id=ltcjkrlhxb169uos1icy7owhb6o6ob8a, value=44565}
994041:{date_stamp=16841, umbrella=8352, payload=........, name=5zi5vrvm717czls44k6wfp1gkb4st1ugm6qwep4u, time=9734148, id=v30u9wicr62ztp5shzl4k2y5izehk63o, value=11708}
994042:{date_stamp=-12650, umbrella=4548, payload=........, name=kos4z8l3wmg9q72jrpr193afvft3oq7dchfg0mcn, time=12699316, id=fejvtsn7fsuqoml11pp5xrboi3rbg49v, value=93215}
994043:{date_stamp=-1783, umbrella=1446, payload=........, name=6aiv14xbk3hmn1ogliunx96ze2c88gsnohxg5tlg, time=17377056, id=mb84lm6u4iq00pnww2wsxsjg1qxu8ydd, value=988}
994044:{date_stamp=17327, umbrella=6945, payload=........, name=hr8fs8zz3kt88y2xzsq9nrvk2qzg6qgge3xpsbzo, time=42937728, id=jsye2hcl5xm5avr5wu3yovc4w6apdpgf, value=50638}
994045:{date_stamp=-1522, umbrella=8647, payload=........, name=esonm0xlyek03eklx6q0ugac408odys4c4d5v4ny, time=80415817, id=eekdfpcqghl6zoh0530vfuj5selwhvm9, value=37683}
994046:{date_stamp=16221, umbrella=4888, payload=........, name=4xsm53ha1gbvgzu3zy35lzsyxkuhqqi6mnlavmoq, time=60933146, id=o51ed6tm9zapyypyuk6yfdnv4vnsrr07, value=79471}
994047:{date_stamp=11744, umbrella=8203, payload=........, name=a6zyjlcvc7a8n7wakkspnixt3f5ijmjes0lg7le1, time=20739715, id=fc23dg601fzs9a0r0rco0cztl554en52, value=64895}
994048:{date_stamp=11848, umbrella=9045, payload=........, name=48ds72kru6yo75vy66zplszsvtvhuszsikeposor, time=10678117, id=fyinydpuclwuzxrkymsblt1zdfy0zeex, value=73874}
994049:{date_stamp=8089, umbrella=1727, payload=........, name=6ikmhqos2pqksgkj2byq8lzy07mymfymdcrcds86, time=51578755, id=ori4nvjp68sfczh6vaxizd04bb1g0jvm, value=7032}
994050:{date_stamp=7912, umbrella=4260, payload=........, name=y0g6jjlp8ccfrkr0f31bh58nriuygqv2w1mn0q3f, time=73544679, id=g2z15dmiv47bdare7b2noqsg1x36zxzb, value=39958}
994051:{date_stamp=-23405, umbrella=2837, payload=........, name=nghe5hj6j2ncaodwu3i0bhxpjt850uicyul235pb, time=57898401, id=pctvpsptn9az687ht6bdo5f0q1s0xfzn, value=66958}
994052:{date_stamp=-19303, umbrella=6768, payload=........, name=73uufz0lnlip28t582frjnf1aetqqrfs0bf75dq2, time=53660378, id=rmrhwbqn0nqjyhjkuay4k8yc9tg6azyp, value=227}
994053:{date_stamp=-14307, umbrella=7306, payload=........, name=bsgqnsc2u9vdq7bknk1ncaf0zc1s1w7a5le3p0c4, time=45013203, id=uls0av3uaezmm5vfgk4fbhhk88ho3dxz, value=85615}
994054:{date_stamp=-12634, umbrella=2650, payload=........, name=rmg2ktckypr5mkadjxvy00oq53ptnr3wzmhkgu1s, time=42296215, id=26xw0z6kcowy1dhyfpjv7w0ydomsuklw, value=38609}
994055:{date_stamp=4781, umbrella=2424, payload=........, name=i0zbduhgsvtukm9dpq6asvnee242vlpwridtnr2a, time=76336517, id=gd35xi3xdhb9wsfol9xbjkkb959ft0ka, value=2911}
994056:{date_stamp=-16904, umbrella=9902, payload=........, name=iv2p1tryp3u9gr8uacfmo6cez171ii3nnf50malv, time=23974793, id=f0nohj177gvfkzhcattul4zaggypgih8, value=9916}
994057:{date_stamp=8556, umbrella=7348, payload=........, name=uf7g72rluznbblnmnw7ssc1hd7a4hh3ei964nevm, time=65253716, id=rtm1vefyt39ucpbu86ae4xja9vuesv31, value=83154}
994058:{date_stamp=13168, umbrella=5690, payload=........, name=m0gt1m2sb64qfo9e9fngqzjodlkc4cbeoxdsw8tm, time=57368992, id=e78w64r2kgo8qx1u3xm1s3y0kli1x27v, value=32098}
994059:{date_stamp=11098, umbrella=620, payload=........, name=iyu3ulcz82d4su4fz6w0eoa2ew6bg1yei81bq16b, time=1783211, id=cmlmjk6smcbv3d9zed7az101yot9c351, value=26269}
994060:{date_stamp=-1532, umbrella=4484, payload=........, name=iwh3i3743gp38civ0betn2jd5pyjmzsu1gadzx29, time=49553366, id=dl0v0ux2u21vnekljmf6j3rfk86jk6yf, value=61648}
994061:{date_stamp=16593, umbrella=445, payload=........, name=fpw0w2btfpdm8yxjqquiok1zcybn5pnwgychn5fv, time=45361935, id=479dezxklal8dft7t7ualdhtw27y6ylu, value=17254}
994062:{date_stamp=-18362, umbrella=1518, payload=........, name=pvseu6fdslzfw3nt7j8azja6ikeqce3qkfow9z6b, time=61275480, id=7qcmuodlcbrrqrcy9hj7ne09zmaap2i5, value=6014}
994063:{date_stamp=-8922, umbrella=6262, payload=........, name=hblsvvggm25r1j8bkwxx52327iduregci1eckxl8, time=44970306, id=43jfw5lxviwta5rblpnwr1m40i3i511p, value=54313}
994064:{date_stamp=-23099, umbrella=3875, payload=........, name=uklhi440617trgb7ds59fnzx5l3ks2h6tlwebadd, time=3799090, id=5pd1bcfw8d6qcrl04wm54og4dn9n7xb6, value=55218}
994065:{date_stamp=-4884, umbrella=1611, payload=........, name=4blalvmb8sxuj4zs2wn4utfcwqsdbk906w2x2afz, time=7240673, id=0pp3ecgf7qjqkxnxt4uvtn4dsf7tysl0, value=68395}
994066:{date_stamp=-6667, umbrella=4234, payload=........, name=zgjhmx8cddnztake986r3etlil33eo5b5leg9t4m, time=24236932, id=d3jwunpkyhv6o19ybok2uvpdipastbue, value=32325}
994067:{date_stamp=-25426, umbrella=2345, payload=........, name=wj4gtoyjyw9bd2wky99ph01hb5sr1dh214e0p8om, time=8268959, id=prtdoh8rc7e4nojxhni8rr95vfdmyfjz, value=17319}
994068:{date_stamp=-11352, umbrella=3147, payload=........, name=885opbe0twzchv1ktcqwkzz4nbokpzga526el7u8, time=20552597, id=9g0s8k1991td7nri1pvptxtmd0um93r5, value=80192}
994069:{date_stamp=13383, umbrella=1440, payload=........, name=sxaqygsig0gezlwc21kylk4krvqrhicrzbeu3m1j, time=1218017, id=3ml2kgvz24ohgql9j42xcja5n94wkrm9, value=97992}
994070:{date_stamp=7528, umbrella=7973, payload=........, name=9xk75h01m15lbv93md5v4qyzuk490g19jaalucp0, time=35804516, id=sb1tvsjcmr46y3kydb5ci31of8vfqtj1, value=13268}
994071:{date_stamp=13536, umbrella=4600, payload=........, name=8it64h7dy5bsepnhbz0nz28dqeoav1qy0wroye4z, time=11789029, id=8mg3uczs1yoqeb85i0phohmzvr36bft5, value=18781}
994072:{date_stamp=-12937, umbrella=5211, payload=........, name=7n07ue040q4fpqfsnu7a3fryr730m18jk0ry4t8l, time=25817695, id=hjdibk9uuul3lkryyf3tfjyx120txmf5, value=79938}
994073:{date_stamp=-15139, umbrella=4983, payload=........, name=pbjjt4katggtgpksk5y8ouwfbgle5ppbemgx8nd7, time=22102356, id=7j13drzgl7gc7pffgdvg349vv1d3hfqe, value=20595}
994074:{date_stamp=-10390, umbrella=5502, payload=........, name=uz5n259v3ptey124hpp4v481qg0y3g4pi66nbatg, time=55671128, id=1k7fx4zqt91ddvvk7d33a355n81vivdo, value=9303}
994075:{date_stamp=-1941, umbrella=7459, payload=........, name=ewzqzdwionkfcx4qb1fsukvuiia9cqxnx5uv9zpf, time=50281939, id=wghc89obmfw7vf8178bwiy5gsnmirfda, value=64562}
994076:{date_stamp=23, umbrella=1402, payload=........, name=i4v8yte3knb7vtjirncvzfsd4qlnxi48viwqn2mo, time=20691946, id=h5kp4gemlidkg0oi4wl7n6t0sd4y00ic, value=25528}
994077:{date_stamp=9867, umbrella=3536, payload=........, name=r5gsp2iy2z10aisnyk4zdk6honqny39ullprfofv, time=56644774, id=3u9n7a8luk4eh1q7c1dutkttak3hivpd, value=30208}
994078:{date_stamp=7365, umbrella=1729, payload=........, name=h2ewxnjalhjv98rkrrf9ve2m131rv3k7wfhqorax, time=27455263, id=s4sdmjyo8ohcz8x5pxjturpogsy55jmq, value=72989}
994079:{date_stamp=13942, umbrella=5103, payload=........, name=scm2qgleeldakahl3spk0i5i6v3wh7eogun2mju5, time=84857559, id=rxkdhwiplotevwnivag2mbdqkgoy90gu, value=7416}
994080:{date_stamp=15024, umbrella=1134, payload=........, name=0q1xs634n15yuzacu0xcv7yguz9k2268f8z82e26, time=2996044, id=vc9cy1pvwhm7xhh1jr8h153rfyka8oaw, value=58513}
994081:{date_stamp=-12822, umbrella=5702, payload=........, name=zcen5l9kb6kl1cnaszu0ijdkzckjsxrwgpqa27ub, time=79838065, id=8ohinhsq2na0o3lnefl5feoasfyycuom, value=77814}
994082:{date_stamp=7787, umbrella=4644, payload=........, name=etrs8yl7f5ld85e0nw8vetrs3j3b9ey44yvjii64, time=73064068, id=c8seqrvcl6d6wsfhdexlp4j3e50qe7ei, value=74113}
994083:{date_stamp=-15232, umbrella=9881, payload=........, name=e02bmva1d62nnjbmz67vksn0cs6rl46qgt9gmgej, time=81488122, id=i6v29of121j3le9890d0hcqucs5b0tsj, value=61255}
994084:{date_stamp=-2975, umbrella=9479, payload=........, name=a1c8h7zs6blfyj86mqxdu1ld0sy9ubzdak8cwndc, time=35134579, id=bdmamrifamrf66kk6senx7n3uoh8grom, value=37805}
994085:{date_stamp=-22723, umbrella=3197, payload=........, name=8m58nwgirtuwcgp54wcbh7mvwlsj1i9wmack5ue6, time=27059915, id=qqvpmvb59k9zlzzmtc86p8pb8bvou55l, value=212}
994086:{date_stamp=-17038, umbrella=2087, payload=........, name=r3j4diqmcm3iby5kel1zc3uxk37ttltxl0zoll8g, time=52094114, id=zj2yfigjm9xttcnkhvmc5bg3nba67vcs, value=89720}
994087:{date_stamp=-1668, umbrella=4793, payload=........, name=w4d9lrvqjyiifgclwga3cz6z94yhuv90m04fn5sr, time=49034720, id=wvphe6tu568u4aw0uq0t0awu8j17dght, value=16481}
994088:{date_stamp=-11469, umbrella=1970, payload=........, name=nuu0hf9ifcky5dt51vu4hevq6o2nhnnrsqsqegad, time=13350985, id=wy9fco0r0d7vnnh4axv963w224ryulyw, value=62859}
994089:{date_stamp=-16442, umbrella=4496, payload=........, name=uj90ywtbcs4ahfc1l141sycrssts5h2bxtfcfruy, time=61915155, id=b5cnzesu3mxtz7jpt6f9oxpgyuzw0e1g, value=13841}
994090:{date_stamp=-25424, umbrella=7526, payload=........, name=hsa8h0ua28q8we515zphcx4qkzkthrvs1hpxly3v, time=2495643, id=i0lr7sim7abuiwt90fcxagzoobh47hvq, value=85768}
994091:{date_stamp=17948, umbrella=1289, payload=........, name=heroowizd36zvaux601yjanrdbhtqc417w3utnux, time=30255675, id=hlsqlcrhfepbhp9vrgectfjm4lr767ky, value=76181}
994092:{date_stamp=-10966, umbrella=5675, payload=........, name=43wf0lhlcexepwik1opom9ty82lzas3z1a8pawf7, time=72141514, id=cjjaliqwbkz1b9kyx1nydajrfzqhbpe1, value=29236}
994093:{date_stamp=14331, umbrella=7253, payload=........, name=4ctoh91qsh2b542d7vv2e5x6o37w9xv26cwmax6q, time=25619253, id=umendj2xngbruew8vnudyow2hetk4owh, value=84137}
994094:{date_stamp=-24053, umbrella=5153, payload=........, name=v36zjng1jh9y3bpd7d24pc3ydnasli2re7unbnxe, time=45839455, id=23f2ta7gt1mf26n4nue7vg6ju82zos4r, value=52048}
994095:{date_stamp=14896, umbrella=8683, payload=........, name=ueai4sp6bvtrjuc06lqrlqf1spjoxr3danejgwj6, time=58513641, id=04ikcdfk7bab2z7ywpxzyycm9m2iw0lw, value=51186}
994096:{date_stamp=107, umbrella=2721, payload=........, name=chc93gszgjdyb8xhhqle0df1sh55l400x4sns0a3, time=38445008, id=aqxirv3p996fi3dtb1nuadkvpdwq5pff, value=25412}
994097:{date_stamp=-8114, umbrella=6966, payload=........, name=5r6kxl4aoi4ag8oj1ll8mxdohtw3qcy61xdudi07, time=426400, id=9hoap9qaxg5l1lhmr37wdmx8bbthn8w8, value=50069}
994098:{date_stamp=15751, umbrella=1137, payload=........, name=2soa8blcsna8auiaw0k55z8vgqkxmafrjgsigcb7, time=52938054, id=aglb0brp10dsx1v55ccnsa6ey7bgh018, value=51046}
994099:{date_stamp=2500, umbrella=374, payload=........, name=mmb23z3lk2k9fit1lv00d61mk9d5o0ibxttj2d6p, time=69899006, id=vvlnerv9m4fp47dtg9kanp2tudw7xp3r, value=70800}
994100:{date_stamp=16105, umbrella=4409, payload=........, name=i3v6a4mvb0rgjqw85k7g9e3maj0n7g1td8asct5z, time=24821955, id=lt8bt0vrdanyc6g5my8u4iaim8dteqpq, value=19791}
994101:{date_stamp=17041, umbrella=3175, payload=........, name=vzusphhi3ktrz4i8z74osucsz3ivuw07rfcfuogk, time=58297972, id=2id8x8sdzrrkp91jsvhrsb46f0m1m5ou, value=85350}
994102:{date_stamp=7614, umbrella=3863, payload=........, name=nggkg9c7bvahmurb47e370hh1mhsqyu5irdblcpr, time=21625233, id=7acj07q64tb8lp971qrepm45cz2uozt5, value=96723}
994103:{date_stamp=-23059, umbrella=5337, payload=........, name=b1myjj6p8xtrdoyet25ffyuy4wf5flbfywhd0ute, time=71154248, id=mjazhgc5e9qn222r89o4jetsc0e9426t, value=80873}
994104:{date_stamp=-16935, umbrella=1141, payload=........, name=9zf6cdg8la3ve13uc0rx9qjmk5nhld48btn6szs1, time=78769622, id=0fp252nnlxpsfbk3anwhz9dsr840b6pz, value=58056}
994105:{date_stamp=4384, umbrella=9916, payload=........, name=2cp0vdqtcte1refhjbnkbzpt35ru7vhngi7szsfm, time=63631717, id=k9ujagkukb4er96fzh85uufdxvp3cfeb, value=97540}
994106:{date_stamp=-5676, umbrella=6115, payload=........, name=a2lwom69pae1h52m4umky7dz3cryh5temou0ap87, time=68275761, id=nr85n4emevb1odq7mnn240fpgthdvbxa, value=25211}
994107:{date_stamp=821, umbrella=4384, payload=........, name=78y3v2xyeg6srg2titld07gek97flcu3bz2ve9k4, time=34657626, id=a3v3o3hx7j6wqrhat7r5w2k2bc5rul46, value=26775}
994108:{date_stamp=3473, umbrella=3335, payload=........, name=kt9jo81oroyfiqm291mpxm3p0ge8zvt83i1i84mz, time=10414571, id=85pgfz0px8yixkdhcj6cnv0007wryvux, value=22509}
994109:{date_stamp=-23888, umbrella=8244, payload=........, name=t7y2hnbln173bbfuignid00mu7x2kihbtkhfbo3n, time=53239496, id=tjp16khebju70nqjfnlcyfqwcbcqdthi, value=36486}
994110:{date_stamp=-23324, umbrella=8473, payload=........, name=byzwan8bvm55xwo3mvjvs6d4w76q4a98ir47jwh0, time=37519192, id=nb4dll0nbw2v8mox27mqrtpo9dv4sbea, value=83860}
994111:{date_stamp=16602, umbrella=7867, payload=........, name=ycl59dczd2alyoomuvc7w6f9ycpr2x7lym8zrwb0, time=77563806, id=8dllh648mnhvlp1y4xhadajeyauilgo8, value=62959}
994112:{date_stamp=4320, umbrella=417, payload=........, name=qe58k6kqxhbk6rnu1jh3rglkhru06mfppznipgzf, time=43041653, id=vf1ovax5ecqqw0lyxpv4j8mnk7gatzed, value=51430}
994113:{date_stamp=-8476, umbrella=6177, payload=........, name=mnqhyr4dsvi4370bntta0voe6efxelsa9ux5sqcl, time=37114595, id=df1v826oa8xlf4r45b5a8owgodatgf6b, value=97899}
994114:{date_stamp=-5229, umbrella=3871, payload=........, name=mfhvuu85pldwzq5ib61b5tfou265hs3mht5j2b9u, time=36669542, id=ev7il4w0j614t497w25ajodzxbwk5sz5, value=7806}
994115:{date_stamp=-17953, umbrella=2887, payload=........, name=6ewb2lk3vks3994uc1o7a8487ryvsqfe8y43ta11, time=63511917, id=ddo9ahqc2d33xvr1q3jas19hns5ygmdv, value=16663}
994116:{date_stamp=-9555, umbrella=7129, payload=........, name=tvpj12o0j6r5pmm57i4q292dpj5kzbvjqv9ao1fx, time=44009994, id=t8y38oh2ektn42vmtgea4sdcqpnmeji3, value=84569}
994117:{date_stamp=521, umbrella=37, payload=........, name=ccjm97nq3sac09g7e7vkmvwvcofum7l02hdcc9wz, time=18961192, id=losku4foest1h0ff1n2tvvmt05cp0vq9, value=14478}
994118:{date_stamp=14906, umbrella=5830, payload=........, name=v2t0mxkksphu345ayw8r6164c0btsusf3vehc76b, time=20014734, id=lnvxfbjikdbd4fvoi68pna13pbnw5mq2, value=84004}
994119:{date_stamp=-4113, umbrella=3059, payload=........, name=vyaok6r193a6oa47pnqc2ttijw6okbo8dzfdjot5, time=47468174, id=3rf99wa33xpxrf0kws1tsx23lqu7b60p, value=98673}
994120:{date_stamp=-13377, umbrella=1657, payload=........, name=ndz3bia9aivwtaamgrlskyjt9lkav6mrr7vq0z1w, time=13696240, id=2con0op8g4fonilv1m0nf1iza130gx45, value=13295}
994121:{date_stamp=15949, umbrella=5631, payload=........, name=kj14wsvv7xrixunlt5uhfkojc0i533ctduffathf, time=49489064, id=vwylig8yte7cxtayw6ewx4fq43xzxufq, value=29773}
994122:{date_stamp=7415, umbrella=9783, payload=........, name=crey24xjr8o3tcb4fd63c0beo3kudo2j3ghx58rr, time=13014043, id=0pqys0nfftznvuscfzzbhtd2zi9cog5h, value=71106}
